t,px,py,pz,ex,ey,ez,err
35.47,-11.909,0.010,-1.491,-11.897,-0.000,1.487,0.016
35.50,-11.910,0.010,-1.491,-11.897,-0.000,1.487,0.017
35.52,-11.910,0.010,-1.491,-11.897,-0.000,1.487,0.017
35.54,-11.911,0.009,-1.491,-11.897,-0.000,1.487,0.017
35.56,-11.911,0.009,-1.491,-11.897,-0.000,1.487,0.017
35.58,-11.911,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.60,-11.911,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.62,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.64,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.66,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.68,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.70,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.72,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.74,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.76,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.79,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.81,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.83,-11.912,0.009,-1.491,-11.897,-0.000,1.487,0.018
35.85,-11.911,0.009,-1.490,-11.897,-0.000,1.487,0.017
35.87,-11.911,0.009,-1.490,-11.897,-0.000,1.487,0.017
35.89,-11.911,0.009,-1.490,-11.897,-0.000,1.487,0.017
35.91,-11.911,0.009,-1.490,-11.897,-0.000,1.487,0.017
35.93,-11.910,0.009,-1.489,-11.897,-0.000,1.487,0.017
35.95,-11.910,0.009,-1.489,-11.897,-0.000,1.487,0.017
35.97,-11.910,0.009,-1.489,-11.897,-0.000,1.487,0.016
35.99,-11.910,0.009,-1.489,-11.897,-0.000,1.487,0.016
36.01,-11.909,0.009,-1.489,-11.897,-0.000,1.487,0.015
36.03,-11.909,0.009,-1.489,-11.897,-0.000,1.487,0.015
36.06,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.015
36.08,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.015
36.10,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.014
36.12,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.014
36.14,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.014
36.16,-11.908,0.009,-1.489,-11.897,-0.000,1.487,0.014
36.18,-11.908,0.008,-1.489,-11.897,-0.000,1.487,0.014
36.20,-11.908,0.008,-1.489,-11.897,-0.000,1.487,0.014
36.22,-11.908,0.008,-1.490,-11.897,-0.000,1.487,0.014
36.24,-11.908,0.008,-1.490,-11.897,-0.000,1.487,0.014
36.26,-11.908,0.008,-1.490,-11.897,-0.000,1.487,0.014
36.28,-11.908,0.008,-1.490,-11.897,-0.000,1.487,0.014
36.30,-11.908,0.007,-1.490,-11.897,-0.000,1.487,0.014
36.33,-11.908,0.007,-1.490,-11.897,-0.000,1.487,0.014
36.35,-11.908,0.007,-1.490,-11.897,-0.000,1.487,0.014
36.37,-11.909,0.007,-1.490,-11.897,-0.000,1.487,0.014
36.39,-11.909,0.007,-1.490,-11.897,-0.000,1.487,0.014
36.41,-11.909,0.006,-1.490,-11.897,-0.000,1.487,0.014
36.43,-11.909,0.006,-1.490,-11.897,-0.000,1.487,0.014
36.45,-11.910,0.006,-1.490,-11.897,-0.000,1.487,0.015
36.47,-11.910,0.006,-1.490,-11.897,-0.000,1.487,0.015
36.49,-11.910,0.006,-1.490,-11.897,-0.000,1.487,0.015
36.51,-11.910,0.006,-1.490,-11.897,-0.000,1.487,0.015
36.53,-11.910,0.007,-1.490,-11.897,-0.000,1.487,0.015
36.55,-11.910,0.007,-1.490,-11.897,-0.000,1.487,0.015
36.58,-11.910,0.007,-1.489,-11.897,-0.000,1.487,0.015
36.60,-11.910,0.007,-1.489,-11.897,-0.000,1.487,0.015
36.62,-11.910,0.007,-1.489,-11.897,-0.000,1.487,0.015
36.64,-11.910,0.007,-1.489,-11.897,-0.000,1.487,0.015
36.66,-11.910,0.007,-1.488,-11.897,-0.000,1.487,0.015
36.68,-11.910,0.007,-1.488,-11.897,-0.000,1.487,0.015
36.70,-11.909,0.008,-1.488,-11.897,-0.000,1.487,0.014
36.72,-11.909,0.008,-1.488,-11.897,-0.000,1.487,0.014
36.74,-11.908,0.008,-1.487,-11.897,-0.000,1.487,0.014
36.76,-11.908,0.008,-1.487,-11.897,-0.000,1.487,0.014
36.78,-11.907,0.008,-1.487,-11.897,-0.000,1.487,0.013
36.80,-11.907,0.008,-1.487,-11.897,-0.000,1.487,0.013
36.83,-11.907,0.008,-1.487,-11.897,-0.000,1.487,0.013
36.85,-11.907,0.008,-1.487,-11.897,-0.000,1.487,0.013
36.87,-11.907,0.008,-1.487,-11.897,-0.000,1.487,0.013
36.89,-11.905,0.008,-1.487,-11.897,-0.000,1.487,0.012
36.91,-11.905,0.008,-1.487,-11.897,-0.000,1.487,0.012
36.93,-11.905,0.008,-1.487,-11.897,-0.000,1.487,0.011
36.95,-11.905,0.008,-1.487,-11.897,-0.000,1.487,0.011
36.97,-11.904,0.008,-1.487,-11.897,-0.000,1.487,0.011
36.99,-11.904,0.008,-1.487,-11.897,-0.000,1.487,0.011
37.01,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.011
37.03,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.011
37.05,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.010
37.08,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.010
37.10,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.010
37.12,-11.903,0.008,-1.487,-11.897,-0.000,1.487,0.010
37.14,-11.903,0.007,-1.487,-11.897,-0.000,1.487,0.010
37.16,-11.903,0.007,-1.487,-11.897,-0.000,1.487,0.010
37.18,-11.903,0.007,-1.487,-11.897,-0.000,1.487,0.009
37.20,-11.903,0.007,-1.487,-11.897,-0.000,1.487,0.009
37.22,-11.902,0.006,-1.487,-11.897,-0.000,1.487,0.008
37.24,-11.902,0.006,-1.487,-11.897,-0.000,1.487,0.008
37.26,-11.902,0.005,-1.487,-11.897,-0.000,1.487,0.008
37.28,-11.902,0.005,-1.487,-11.897,-0.000,1.487,0.008
37.30,-11.902,0.004,-1.487,-11.897,-0.000,1.487,0.007
37.32,-11.902,0.004,-1.487,-11.897,-0.000,1.487,0.007
37.35,-11.902,0.004,-1.487,-11.897,-0.000,1.487,0.007
37.37,-11.902,0.003,-1.488,-11.897,-0.000,1.487,0.006
37.39,-11.902,0.003,-1.488,-11.897,-0.000,1.487,0.006
37.41,-11.902,0.002,-1.488,-11.897,-0.000,1.487,0.005
37.43,-11.902,0.002,-1.488,-11.897,-0.000,1.487,0.005
37.45,-11.902,0.001,-1.488,-11.897,-0.000,1.487,0.005
37.47,-11.902,0.001,-1.488,-11.897,-0.000,1.487,0.005
37.49,-11.901,-0.000,-1.489,-11.897,-0.000,1.487,0.004
37.51,-11.901,-0.000,-1.489,-11.897,-0.000,1.487,0.004
37.53,-11.901,-0.001,-1.489,-11.897,-0.000,1.487,0.004
37.55,-11.901,-0.001,-1.489,-11.897,-0.000,1.487,0.004
37.58,-11.900,-0.002,-1.490,-11.897,-0.000,1.487,0.005
37.60,-11.900,-0.002,-1.490,-11.897,-0.000,1.487,0.005
37.62,-11.900,-0.002,-1.491,-11.897,-0.000,1.487,0.005
37.64,-11.900,-0.002,-1.491,-11.897,-0.000,1.487,0.005
37.66,-11.900,-0.003,-1.491,-11.897,-0.000,1.487,0.005
37.68,-11.900,-0.003,-1.491,-11.897,-0.000,1.487,0.005
37.70,-11.899,-0.003,-1.492,-11.897,-0.000,1.487,0.006
37.72,-11.899,-0.003,-1.492,-11.897,-0.000,1.487,0.006
37.74,-11.899,-0.003,-1.493,-11.897,-0.000,1.487,0.007
37.76,-11.899,-0.003,-1.493,-11.897,-0.000,1.487,0.007
37.78,-11.898,-0.003,-1.494,-11.897,-0.000,1.487,0.007
37.80,-11.898,-0.003,-1.494,-11.897,-0.000,1.487,0.007
37.83,-11.898,-0.003,-1.494,-11.897,-0.000,1.487,0.007
37.85,-11.898,-0.003,-1.494,-11.897,-0.000,1.487,0.007
37.87,-11.898,-0.003,-1.494,-11.897,-0.000,1.487,0.007
37.89,-11.898,-0.003,-1.495,-11.897,-0.000,1.487,0.008
37.91,-11.898,-0.003,-1.495,-11.897,-0.000,1.487,0.008
37.93,-11.898,-0.003,-1.495,-11.897,-0.000,1.487,0.008
37.95,-11.898,-0.003,-1.495,-11.897,-0.000,1.487,0.008
37.97,-11.897,-0.002,-1.495,-11.897,-0.000,1.487,0.008
37.99,-11.897,-0.002,-1.495,-11.897,-0.000,1.487,0.008
38.01,-11.897,-0.002,-1.495,-11.897,-0.000,1.487,0.008
38.03,-11.897,-0.002,-1.495,-11.897,-0.000,1.487,0.008
38.05,-11.896,-0.001,-1.495,-11.897,-0.000,1.487,0.008
38.08,-11.896,-0.001,-1.495,-11.897,-0.000,1.487,0.008
38.10,-11.896,-0.001,-1.495,-11.897,-0.000,1.487,0.008
38.12,-11.896,-0.001,-1.495,-11.897,-0.000,1.487,0.008
38.14,-11.895,-0.000,-1.494,-11.897,-0.000,1.487,0.007
38.16,-11.895,-0.000,-1.494,-11.897,-0.000,1.487,0.007
38.18,-11.895,0.000,-1.493,-11.897,-0.000,1.487,0.006
38.20,-11.895,0.000,-1.493,-11.897,-0.000,1.487,0.006
38.22,-11.894,0.001,-1.492,-11.897,-0.000,1.487,0.006
38.24,-11.894,0.001,-1.492,-11.897,-0.000,1.487,0.006
38.26,-11.894,0.001,-1.492,-11.897,-0.000,1.487,0.005
38.28,-11.894,0.001,-1.492,-11.897,-0.000,1.487,0.005
38.30,-11.894,0.002,-1.491,-11.897,-0.000,1.487,0.005
38.32,-11.894,0.002,-1.491,-11.897,-0.000,1.487,0.005
38.35,-11.894,0.002,-1.491,-11.897,-0.000,1.487,0.005
38.37,-11.894,0.002,-1.490,-11.897,-0.000,1.487,0.004
38.39,-11.894,0.002,-1.490,-11.897,-0.000,1.487,0.004
38.41,-11.894,0.003,-1.489,-11.897,-0.000,1.487,0.004
38.43,-11.894,0.003,-1.489,-11.897,-0.000,1.487,0.004
38.45,-11.895,0.003,-1.489,-11.897,-0.000,1.487,0.004
38.47,-11.895,0.003,-1.489,-11.897,-0.000,1.487,0.004
38.49,-11.895,0.004,-1.489,-11.897,-0.000,1.487,0.004
38.51,-11.895,0.004,-1.489,-11.897,-0.000,1.487,0.004
38.53,-11.896,0.004,-1.488,-11.897,-0.000,1.487,0.005
38.55,-11.896,0.004,-1.488,-11.897,-0.000,1.487,0.005
38.57,-11.896,0.005,-1.488,-11.897,-0.000,1.487,0.005
38.60,-11.896,0.005,-1.488,-11.897,-0.000,1.487,0.005
38.62,-11.897,0.005,-1.488,-11.897,-0.000,1.487,0.005
38.64,-11.897,0.005,-1.488,-11.897,-0.000,1.487,0.005
38.66,-11.898,0.005,-1.487,-11.897,-0.000,1.487,0.006
38.68,-11.898,0.005,-1.487,-11.897,-0.000,1.487,0.006
38.70,-11.899,0.006,-1.487,-11.897,-0.000,1.487,0.007
38.72,-11.899,0.006,-1.487,-11.897,-0.000,1.487,0.007
38.74,-11.901,0.006,-1.486,-11.897,-0.000,1.487,0.008
38.76,-11.901,0.006,-1.486,-11.897,-0.000,1.487,0.008
38.78,-11.902,0.006,-1.485,-11.897,-0.000,1.487,0.009
38.80,-11.902,0.006,-1.485,-11.897,-0.000,1.487,0.009
38.83,-11.903,0.007,-1.484,-11.897,-0.000,1.487,0.010
38.85,-11.903,0.007,-1.484,-11.897,-0.000,1.487,0.010
38.87,-11.903,0.007,-1.484,-11.897,-0.000,1.487,0.010
38.89,-11.905,0.007,-1.483,-11.897,-0.000,1.487,0.012
38.91,-11.905,0.007,-1.483,-11.897,-0.000,1.487,0.012
38.93,-11.906,0.007,-1.482,-11.897,-0.000,1.487,0.013
38.95,-11.906,0.007,-1.482,-11.897,-0.000,1.487,0.013
38.97,-11.908,0.007,-1.481,-11.897,-0.000,1.487,0.014
38.99,-11.908,0.007,-1.481,-11.897,-0.000,1.487,0.014
39.01,-11.909,0.007,-1.480,-11.897,-0.000,1.487,0.016
39.03,-11.909,0.007,-1.480,-11.897,-0.000,1.487,0.016
39.05,-11.910,0.006,-1.479,-11.897,-0.000,1.487,0.017
39.07,-11.910,0.006,-1.479,-11.897,-0.000,1.487,0.017
39.10,-11.910,0.006,-1.478,-11.897,-0.000,1.487,0.018
39.12,-11.910,0.006,-1.478,-11.897,-0.000,1.487,0.018
39.14,-11.911,0.006,-1.478,-11.897,-0.000,1.487,0.018
39.16,-11.911,0.006,-1.478,-11.897,-0.000,1.487,0.018
39.18,-11.912,0.006,-1.477,-11.897,-0.000,1.487,0.019
39.20,-11.912,0.006,-1.477,-11.897,-0.000,1.487,0.019
39.22,-11.912,0.005,-1.477,-11.897,-0.000,1.487,0.019
39.24,-11.912,0.005,-1.477,-11.897,-0.000,1.487,0.019
39.26,-11.912,0.005,-1.476,-11.897,-0.000,1.487,0.020
39.28,-11.912,0.005,-1.476,-11.897,-0.000,1.487,0.020
39.30,-11.912,0.004,-1.476,-11.897,-0.000,1.487,0.020
39.32,-11.912,0.004,-1.476,-11.897,-0.000,1.487,0.020
39.35,-11.912,0.004,-1.475,-11.897,-0.000,1.487,0.020
39.37,-11.912,0.004,-1.475,-11.897,-0.000,1.487,0.020
39.39,-11.912,0.004,-1.475,-11.897,-0.000,1.487,0.020
39.41,-11.911,0.003,-1.475,-11.897,-0.000,1.487,0.019
39.43,-11.911,0.003,-1.475,-11.897,-0.000,1.487,0.019
39.45,-11.910,0.002,-1.474,-11.897,-0.000,1.487,0.019
39.47,-11.910,0.002,-1.474,-11.897,-0.000,1.487,0.019
39.49,-11.910,0.001,-1.474,-11.897,-0.000,1.487,0.019
39.51,-11.910,0.001,-1.474,-11.897,-0.000,1.487,0.019
39.53,-11.909,0.000,-1.474,-11.897,-0.000,1.487,0.018
39.55,-11.909,0.000,-1.474,-11.897,-0.000,1.487,0.018
39.57,-11.908,-0.001,-1.474,-11.897,-0.000,1.487,0.018
39.60,-11.908,-0.001,-1.474,-11.897,-0.000,1.487,0.018
39.62,-11.907,-0.002,-1.474,-11.897,-0.000,1.487,0.017
39.64,-11.907,-0.002,-1.474,-11.897,-0.000,1.487,0.017
39.66,-11.906,-0.003,-1.474,-11.897,-0.000,1.487,0.016
39.68,-11.906,-0.003,-1.474,-11.897,-0.000,1.487,0.016
39.70,-11.905,-0.004,-1.475,-11.897,-0.000,1.487,0.015
39.72,-11.905,-0.004,-1.475,-11.897,-0.000,1.487,0.015
39.74,-11.904,-0.005,-1.476,-11.897,-0.000,1.487,0.014
39.76,-11.904,-0.005,-1.476,-11.897,-0.000,1.487,0.014
39.78,-11.903,-0.006,-1.476,-11.897,-0.000,1.487,0.014
39.80,-11.903,-0.006,-1.476,-11.897,-0.000,1.487,0.014
39.82,-11.901,-0.007,-1.476,-11.897,-0.000,1.487,0.014
39.84,-11.901,-0.007,-1.476,-11.897,-0.000,1.487,0.014
39.87,-11.901,-0.007,-1.476,-11.897,-0.000,1.487,0.014
39.89,-11.900,-0.008,-1.477,-11.897,-0.000,1.487,0.013
39.91,-11.900,-0.008,-1.477,-11.897,-0.000,1.487,0.013
39.93,-11.899,-0.009,-1.477,-11.897,-0.000,1.487,0.014
39.95,-11.899,-0.009,-1.477,-11.897,-0.000,1.487,0.014
39.97,-11.898,-0.010,-1.477,-11.897,-0.000,1.487,0.014
39.99,-11.898,-0.010,-1.477,-11.897,-0.000,1.487,0.014
40.01,-11.896,-0.011,-1.477,-11.897,-0.000,1.487,0.015
40.03,-11.896,-0.011,-1.477,-11.897,-0.000,1.487,0.015
40.05,-11.895,-0.012,-1.478,-11.897,-0.000,1.487,0.016
40.07,-11.895,-0.012,-1.478,-11.897,-0.000,1.487,0.016
40.10,-11.894,-0.013,-1.478,-11.897,-0.000,1.487,0.017
40.12,-11.894,-0.013,-1.478,-11.897,-0.000,1.487,0.017
40.14,-11.893,-0.015,-1.478,-11.897,-0.000,1.487,0.017
40.16,-11.893,-0.015,-1.478,-11.897,-0.000,1.487,0.017
40.18,-11.892,-0.016,-1.479,-11.897,-0.000,1.487,0.018
40.20,-11.892,-0.016,-1.479,-11.897,-0.000,1.487,0.018
40.22,-11.891,-0.017,-1.479,-11.897,-0.000,1.487,0.020
40.24,-11.891,-0.017,-1.479,-11.897,-0.000,1.487,0.020
40.26,-11.890,-0.018,-1.479,-11.897,-0.000,1.487,0.021
40.28,-11.890,-0.018,-1.479,-11.897,-0.000,1.487,0.021
40.31,-11.889,-0.018,-1.479,-11.897,-0.000,1.487,0.022
40.33,-11.889,-0.018,-1.479,-11.897,-0.000,1.487,0.022
40.35,-11.888,-0.019,-1.478,-11.897,-0.000,1.487,0.023
40.37,-11.888,-0.019,-1.478,-11.897,-0.000,1.487,0.023
40.39,-11.888,-0.019,-1.478,-11.897,-0.000,1.487,0.023
40.41,-11.887,-0.020,-1.478,-11.897,-0.000,1.487,0.024
40.43,-11.887,-0.020,-1.478,-11.897,-0.000,1.487,0.024
40.45,-11.886,-0.021,-1.478,-11.897,-0.000,1.487,0.025
40.47,-11.886,-0.021,-1.478,-11.897,-0.000,1.487,0.025
40.49,-11.884,-0.022,-1.478,-11.897,-0.000,1.487,0.027
40.51,-11.884,-0.022,-1.478,-11.897,-0.000,1.487,0.027
40.53,-11.883,-0.022,-1.478,-11.897,-0.000,1.487,0.027
40.56,-11.883,-0.022,-1.478,-11.897,-0.000,1.487,0.027
40.58,-11.882,-0.022,-1.478,-11.897,-0.000,1.487,0.028
40.60,-11.882,-0.022,-1.478,-11.897,-0.000,1.487,0.028
40.62,-11.881,-0.022,-1.478,-11.897,-0.000,1.487,0.029
40.64,-11.881,-0.022,-1.478,-11.897,-0.000,1.487,0.029
40.66,-11.879,-0.022,-1.479,-11.897,-0.000,1.487,0.029
40.68,-11.879,-0.022,-1.479,-11.897,-0.000,1.487,0.029
40.70,-11.878,-0.021,-1.480,-11.897,-0.000,1.487,0.029
40.72,-11.878,-0.021,-1.480,-11.897,-0.000,1.487,0.029
40.74,-11.878,-0.021,-1.480,-11.897,-0.000,1.487,0.029
40.76,-11.878,-0.021,-1.480,-11.897,-0.000,1.487,0.029
40.78,-11.877,-0.020,-1.481,-11.897,-0.000,1.487,0.029
40.81,-11.877,-0.020,-1.481,-11.897,-0.000,1.487,0.029
40.83,-11.876,-0.019,-1.482,-11.897,-0.000,1.487,0.028
40.85,-11.876,-0.019,-1.482,-11.897,-0.000,1.487,0.028
40.87,-11.876,-0.019,-1.482,-11.897,-0.000,1.487,0.028
40.89,-11.875,-0.017,-1.483,-11.897,-0.000,1.487,0.028
40.91,-11.875,-0.017,-1.483,-11.897,-0.000,1.487,0.028
40.93,-11.874,-0.016,-1.484,-11.897,-0.000,1.487,0.028
40.95,-11.874,-0.016,-1.484,-11.897,-0.000,1.487,0.028
40.97,-11.873,-0.014,-1.485,-11.897,-0.000,1.487,0.027
40.99,-11.873,-0.014,-1.485,-11.897,-0.000,1.487,0.027
41.01,-11.873,-0.012,-1.486,-11.897,-0.000,1.487,0.027
41.03,-11.873,-0.012,-1.486,-11.897,-0.000,1.487,0.027
41.05,-11.872,-0.011,-1.486,-11.897,-0.000,1.487,0.027
41.08,-11.872,-0.011,-1.486,-11.897,-0.000,1.487,0.027
41.10,-11.872,-0.009,-1.486,-11.897,-0.000,1.487,0.027
41.12,-11.872,-0.009,-1.486,-11.897,-0.000,1.487,0.027
41.14,-11.872,-0.008,-1.487,-11.897,-0.000,1.487,0.026
41.16,-11.872,-0.008,-1.487,-11.897,-0.000,1.487,0.026
41.18,-11.871,-0.006,-1.487,-11.897,-0.000,1.487,0.026
41.20,-11.871,-0.006,-1.487,-11.897,-0.000,1.487,0.026
41.22,-11.871,-0.005,-1.487,-11.897,-0.000,1.487,0.026
41.24,-11.871,-0.005,-1.487,-11.897,-0.000,1.487,0.026
41.26,-11.871,-0.004,-1.486,-11.897,-0.000,1.487,0.026
41.28,-11.871,-0.004,-1.486,-11.897,-0.000,1.487,0.026
41.30,-11.871,-0.003,-1.486,-11.897,-0.000,1.487,0.026
41.32,-11.871,-0.003,-1.486,-11.897,-0.000,1.487,0.026
41.34,-11.872,-0.002,-1.486,-11.897,-0.000,1.487,0.025
41.37,-11.872,-0.002,-1.486,-11.897,-0.000,1.487,0.025
41.39,-11.872,-0.002,-1.486,-11.897,-0.000,1.487,0.025
41.41,-11.872,-0.000,-1.486,-11.897,-0.000,1.487,0.025
41.43,-11.872,-0.000,-1.486,-11.897,-0.000,1.487,0.025
41.45,-11.873,0.000,-1.486,-11.897,-0.000,1.487,0.024
41.47,-11.873,0.000,-1.486,-11.897,-0.000,1.487,0.024
41.49,-11.874,0.001,-1.486,-11.897,-0.000,1.487,0.023
41.51,-11.874,0.001,-1.486,-11.897,-0.000,1.487,0.023
41.53,-11.875,0.002,-1.486,-11.897,-0.000,1.487,0.022
41.55,-11.875,0.002,-1.486,-11.897,-0.000,1.487,0.022
41.57,-11.876,0.002,-1.487,-11.897,-0.000,1.487,0.021
41.60,-11.876,0.002,-1.487,-11.897,-0.000,1.487,0.021
41.62,-11.877,0.003,-1.487,-11.897,-0.000,1.487,0.020
41.64,-11.877,0.003,-1.487,-11.897,-0.000,1.487,0.020
41.66,-11.878,0.003,-1.487,-11.897,-0.000,1.487,0.020
41.68,-11.878,0.003,-1.487,-11.897,-0.000,1.487,0.020
41.70,-11.878,0.003,-1.487,-11.897,-0.000,1.487,0.019
41.72,-11.878,0.003,-1.487,-11.897,-0.000,1.487,0.019
41.74,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.76,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.78,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.80,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.82,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.84,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.87,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.89,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.91,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.93,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.95,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.97,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
41.99,-11.880,0.004,-1.488,-11.897,-0.000,1.487,0.018
42.01,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
42.03,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
42.05,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
42.07,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.018
42.09,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.019
42.11,-11.879,0.004,-1.488,-11.897,-0.000,1.487,0.019
42.14,-11.878,0.004,-1.488,-11.897,-0.000,1.487,0.019
42.16,-11.878,0.004,-1.488,-11.897,-0.000,1.487,0.019
42.18,-11.878,0.005,-1.488,-11.897,-0.000,1.487,0.019
42.20,-11.878,0.005,-1.488,-11.897,-0.000,1.487,0.019
42.22,-11.878,0.005,-1.488,-11.897,-0.000,1.487,0.020
42.24,-11.878,0.005,-1.488,-11.897,-0.000,1.487,0.020
42.26,-11.878,0.006,-1.488,-11.897,-0.000,1.487,0.020
42.28,-11.878,0.006,-1.488,-11.897,-0.000,1.487,0.020
42.30,-11.878,0.007,-1.489,-11.897,-0.000,1.487,0.020
42.32,-11.878,0.007,-1.489,-11.897,-0.000,1.487,0.020
42.34,-11.878,0.008,-1.489,-11.897,-0.000,1.487,0.021
42.37,-11.878,0.008,-1.489,-11.897,-0.000,1.487,0.021
42.39,-11.878,0.008,-1.489,-11.897,-0.000,1.487,0.021
42.41,-11.879,0.009,-1.489,-11.897,-0.000,1.487,0.021
42.43,-11.879,0.009,-1.489,-11.897,-0.000,1.487,0.021
42.45,-11.879,0.010,-1.489,-11.897,-0.000,1.487,0.021
42.47,-11.879,0.010,-1.489,-11.897,-0.000,1.487,0.021
42.49,-11.880,0.011,-1.489,-11.897,-0.000,1.487,0.021
42.51,-11.880,0.011,-1.489,-11.897,-0.000,1.487,0.021
42.53,-11.880,0.012,-1.490,-11.897,-0.000,1.487,0.021
42.55,-11.880,0.012,-1.490,-11.897,-0.000,1.487,0.021
42.57,-11.881,0.012,-1.490,-11.897,-0.000,1.487,0.020
42.59,-11.881,0.012,-1.490,-11.897,-0.000,1.487,0.020
42.61,-11.882,0.013,-1.490,-11.897,-0.000,1.487,0.020
42.64,-11.882,0.013,-1.490,-11.897,-0.000,1.487,0.020
42.66,-11.883,0.014,-1.491,-11.897,-0.000,1.487,0.020
42.68,-11.883,0.014,-1.491,-11.897,-0.000,1.487,0.020
42.70,-11.883,0.014,-1.491,-11.897,-0.000,1.487,0.020
42.72,-11.883,0.014,-1.491,-11.897,-0.000,1.487,0.020
42.74,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.76,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.78,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.80,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.82,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.85,-11.884,0.015,-1.491,-11.897,-0.000,1.487,0.020
42.87,-11.884,0.016,-1.491,-11.897,-0.000,1.487,0.021
42.89,-11.884,0.016,-1.491,-11.897,-0.000,1.487,0.021
42.91,-11.884,0.016,-1.491,-11.897,-0.000,1.487,0.021
42.93,-11.884,0.016,-1.491,-11.897,-0.000,1.487,0.021
42.95,-11.884,0.016,-1.491,-11.897,-0.000,1.487,0.021
42.97,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
42.99,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.01,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.03,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.05,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.07,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.09,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.11,-11.884,0.016,-1.492,-11.897,-0.000,1.487,0.021
43.14,-11.884,0.015,-1.492,-11.897,-0.000,1.487,0.021
43.16,-11.884,0.015,-1.492,-11.897,-0.000,1.487,0.021
43.18,-11.884,0.015,-1.493,-11.897,-0.000,1.487,0.021
43.20,-11.884,0.015,-1.493,-11.897,-0.000,1.487,0.021
43.22,-11.884,0.015,-1.493,-11.897,-0.000,1.487,0.020
43.24,-11.884,0.015,-1.493,-11.897,-0.000,1.487,0.020
43.26,-11.885,0.014,-1.494,-11.897,-0.000,1.487,0.019
43.28,-11.885,0.014,-1.494,-11.897,-0.000,1.487,0.019
43.30,-11.886,0.013,-1.494,-11.897,-0.000,1.487,0.019
43.32,-11.886,0.013,-1.494,-11.897,-0.000,1.487,0.019
43.34,-11.887,0.012,-1.494,-11.897,-0.000,1.487,0.018
43.36,-11.887,0.012,-1.494,-11.897,-0.000,1.487,0.018
43.39,-11.887,0.012,-1.494,-11.897,-0.000,1.487,0.018
43.41,-11.888,0.012,-1.495,-11.897,-0.000,1.487,0.016
43.43,-11.888,0.012,-1.495,-11.897,-0.000,1.487,0.016
43.45,-11.889,0.011,-1.495,-11.897,-0.000,1.487,0.016
